Transformer,,,,
File Name,Frame Range,Ground Truth Gloss,Predicted Gloss,Match Status
continuous_0531_S5_strategy2.npz,15866–19066,—,NO,FP
continuous_0531_S5_strategy2.npz,16909–21154,BEER,BEER,TP
continuous_0531_S5_strategy2.npz,21154–25400,SATURDAY,SATURDAY,TP
continuous_0532_S5_strategy2.npz,0–4246,DEAF,DEAF,TP
continuous_0532_S5_strategy2.npz,4246–8491,YESTERDAY,YESTERDAY,TP
continuous_0532_S5_strategy2.npz,8491–12737,DON'T KNOW,DON’T KNOW,TP
continuous_0532_S5_strategy2.npz,8933–11933,—,KNOW,FP
continuous_0532_S5_strategy2.npz,12737–16983,FISH,FISH,TP
continuous_0532_S5_strategy2.npz,16983–21229,BEER,—,FN
continuous_0532_S5_strategy2.npz,17900–20900,—,DEAF,FP
continuous_0532_S5_strategy2.npz,21229–25508,THREE,THREE,TP
continuous_0532_S5_strategy2.npz,25508–29720,DECEMBER,DECEMBER,TP
continuous_0533_S5_strategy2.npz,0–4246,BLIND,BLIND,TP
continuous_0533_S5_strategy2.npz,2400–4833,—,DEAF BLIND,FP
continuous_0533_S5_strategy2.npz,4246–8492,WINE,WINE,TP
continuous_0533_S5_strategy2.npz,7266–12100,—,PINK,FP
continuous_0533_S5_strategy2.npz,8492–12992,UNDERSTAND,UNDERSTAND,TP
continuous_0533_S5_strategy2.npz,12992–17237,MARCH,MARCH,TP
continuous_0533_S5_strategy2.npz,17237–21736,NICE TO MEET YOU,NICE TO MEET YOU,TP
continuous_0534_S5_strategy2.npz,0–4246,UNDERSTAND,UNDERSTAND,TP
continuous_0534_S5_strategy2.npz,3166–6366,—,FAST,FP
continuous_0534_S5_strategy2.npz,4246–8492,FRIDAY,FRIDAY,TP
continuous_0534_S5_strategy2.npz,8492–12591,CHICKEN,CHICKEN,TP
continuous_0534_S5_strategy2.npz,12591–16870,MARRIED,MARRIED,TP
continuous_0534_S5_strategy2.npz,16870–21116,GRANDMOTHER,GRANDMOTHER,TP
continuous_0534_S5_strategy2.npz,21116–25362,APRIL,APRIL,TP
continuous_0535_S5_strategy2.npz,0–4245,GIRL,GIRL,TP
continuous_0535_S5_strategy2.npz,2300–4600,—,DON’T UNDERSTAND,FP
continuous_0535_S5_strategy2.npz,4245–8491,WINE,WINE,TP
continuous_0535_S5_strategy2.npz,6933–9233,—,PINK,FP
continuous_0535_S5_strategy2.npz,8491–12737,GREEN,GREEN,TP
continuous_0535_S5_strategy2.npz,12737–16983,CORRECT,CORRECT,TP
continuous_0535_S5_strategy2.npz,16983–21196,THURSDAY,THURSDAY,TP
continuous_0535_S5_strategy2.npz,21196–25358,NOVEMBER,NOVEMBER,TP
continuous_0536_S5_strategy2.npz,0–4246,WOMAN,WOMAN,TP
continuous_0536_S5_strategy2.npz,4246–8492,NO SUGAR,NO SUGAR,TP
continuous_0536_S5_strategy2.npz,8492–12491,GREEN,GREEN,TP
continuous_0536_S5_strategy2.npz,12491–16284,JULY,JULY,TP
continuous_0536_S5_strategy2.npz,16200–18500,—,SPAGHETTI,FP
continuous_0536_S5_strategy2.npz,16284–20483,CRAB,CRAB,TP
continuous_0536_S5_strategy2.npz,20483–25415,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0537_S5_strategy2.npz,0–4397,JULY,JULY,TP
continuous_0537_S5_strategy2.npz,2333–4700,—,AUGUST,FP
continuous_0537_S5_strategy2.npz,4397–8796,SEE YOU TOMORROW,SEE YOU TOMORROW,TP
continuous_0537_S5_strategy2.npz,7033–9400,—,WHITE,FP
continuous_0537_S5_strategy2.npz,8796–13042,FIVE,FIVE,TP
continuous_0537_S5_strategy2.npz,13042–17288,COLD,COLD,TP
continuous_0537_S5_strategy2.npz,17288–21534,DAUGHTER,DAUGHTER,TP
continuous_0537_S5_strategy2.npz,21534–25780,YES,YES,TP
continuous_0538_S5_strategy2.npz,0–4246,JULY,JULY,TP
continuous_0538_S5_strategy2.npz,2533–5066,—,AUGUST,FP
continuous_0538_S5_strategy2.npz,4246–8312,LONGANISA,LONGANISA,TP
continuous_0538_S5_strategy2.npz,8312–12557,BEER,BEER,TP
continuous_0538_S5_strategy2.npz,10133–12700,—,NO,FP
continuous_0538_S5_strategy2.npz,12557–16802,NO,—,FN
continuous_0538_S5_strategy2.npz,12700–15233,—,GOOD MORNING,FP
continuous_0538_S5_strategy2.npz,16802–21048,SUNDAY,SUNDAY,TP
continuous_0538_S5_strategy2.npz,20300–22833,—,SEE YOU TOMORROW,FP
continuous_0538_S5_strategy2.npz,21048–25294,DEAF BLIND,DEAF BLIND,TP
continuous_0539_S5_strategy2.npz,0–4246,TUESDAY,TUESDAY,TP
continuous_0539_S5_strategy2.npz,3533–7100,—,ONE,FP
continuous_0539_S5_strategy2.npz,4246–8478,FISH,FISH,TP
continuous_0539_S5_strategy2.npz,8478–12724,MILK,MILK,TP
continuous_0539_S5_strategy2.npz,12724–16970,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_0539_S5_strategy2.npz,16970–21216,TWO,TWO,TP
continuous_0540_S5_strategy2.npz,0–4279,SEPTEMBER,SEPTEMBER,TP
continuous_0540_S5_strategy2.npz,2700–5433,—,MARCH,FP
continuous_0540_S5_strategy2.npz,4279–8558,WRONG,WRONG,TP
continuous_0540_S5_strategy2.npz,8133–10866,—,NO SUGAR,FP
continuous_0540_S5_strategy2.npz,8558–12804,SIX,SIX,TP
continuous_0540_S5_strategy2.npz,12804–17050,DARK,DARK,TP
continuous_0540_S5_strategy2.npz,17050–21263,FRIDAY,FRIDAY,TP
continuous_0540_S5_strategy2.npz,21263–25509,COFFEE,COFFEE,TP
continuous_0540_S5_strategy2.npz,21733–24433,—,EIGHT,FP
continuous_0540_S5_strategy2.npz,25509–29755,WOMAN,WOMAN,TP
continuous_0541_S5_strategy2.npz,0–4246,KNOW,KNOW,TP
continuous_0541_S5_strategy2.npz,2666–5333,—,BOY,FP
continuous_0541_S5_strategy2.npz,4246–8492,BOY,—,FN
continuous_0541_S5_strategy2.npz,5333–8000,—,GIRL,FP
continuous_0541_S5_strategy2.npz,8492–12738,NINE,NINE,TP
continuous_0541_S5_strategy2.npz,10666–13333,—,EIGHT,FP
continuous_0541_S5_strategy2.npz,12738–16984,AUGUST,AUGUST,TP
continuous_0541_S5_strategy2.npz,16984–21230,MILK,MILK,TP
continuous_0542_S5_strategy2.npz,0–4246,SHRIMP,SHRIMP,TP
continuous_0542_S5_strategy2.npz,3166–6366,—,GRAY,FP
continuous_0542_S5_strategy2.npz,4246–8492,GRAY,—,FN
continuous_0542_S5_strategy2.npz,6366–9566,—,GOOD AFTERNOON,FP
continuous_0542_S5_strategy2.npz,8492–11791,GOOD AFTERNOON,—,FN
continuous_0542_S5_strategy2.npz,9566–12766,—,SIX,FP
continuous_0542_S5_strategy2.npz,11791–16037,SIX,—,FN
continuous_0542_S5_strategy2.npz,16037–20132,DECEMBER,DECEMBER,TP
continuous_0542_S5_strategy2.npz,20132–24378,GIRL,GIRL,TP
continuous_0542_S5_strategy2.npz,22333–25533,—,AUNTIE,FP
continuous_0542_S5_strategy2.npz,24378–28624,WEDNESDAY,WEDNESDAY,TP
continuous_0543_S5_strategy2.npz,0–4212,WOMAN,WOMAN,TP
continuous_0543_S5_strategy2.npz,4212–8458,TOMORROW,TOMORROW,TP
continuous_0543_S5_strategy2.npz,6433–8566,—,TEN,FP
continuous_0543_S5_strategy2.npz,8458–13090,GOOD EVENING,GOOD EVENING,TP
continuous_0543_S5_strategy2.npz,12866–15000,—,GRANDFATHER,FP
continuous_0543_S5_strategy2.npz,13090–17336,SON,SON,TP
continuous_0543_S5_strategy2.npz,17133–19300,—,HARD OF HEARING,FP
continuous_0543_S5_strategy2.npz,17336–21401,BEER,BEER,TP
continuous_0543_S5_strategy2.npz,21401–25647,FOUR,FOUR,TP
continuous_0543_S5_strategy2.npz,21433–23566,—,YES,FP
continuous_0544_S5_strategy2.npz,0–4099,GRAY,GRAY,TP
continuous_0544_S5_strategy2.npz,3000–6000,—,HOW ARE YOU,FP
continuous_0544_S5_strategy2.npz,4099–8345,BREAD,BREAD,TP
continuous_0544_S5_strategy2.npz,8345–12591,PARENTS,PARENTS,TP
continuous_0544_S5_strategy2.npz,12033–15066,—,WEDNESDAY,FP
continuous_0544_S5_strategy2.npz,12591–16823,THANK YOU,THANK YOU,TP
continuous_0544_S5_strategy2.npz,16823–21068,TEA,TEA,TP
continuous_0545_S5_strategy2.npz,0–4297,DECEMBER,DECEMBER,TP
continuous_0545_S5_strategy2.npz,2666–5366,—,EGG,FP
continuous_0545_S5_strategy2.npz,4297–8576,EGG,—,FN
continuous_0545_S5_strategy2.npz,5366–8033,—,RED,FP
continuous_0545_S5_strategy2.npz,8576–12821,DEAF BLIND,DEAF BLIND,TP
continuous_0545_S5_strategy2.npz,10733–13400,—,GIRL,FP
continuous_0545_S5_strategy2.npz,12821–17100,EIGHT,EIGHT,TP
continuous_0545_S5_strategy2.npz,17100–21379,PARENTS,PARENTS,TP
continuous_0546_S5_strategy2.npz,0–4246,SUNDAY,SUNDAY,TP
continuous_0546_S5_strategy2.npz,2700–5400,—,JULY,FP
continuous_0546_S5_strategy2.npz,4246–8576,SEPTEMBER,SEPTEMBER,TP
continuous_0546_S5_strategy2.npz,8576–12822,BLIND,BLIND,TP
continuous_0546_S5_strategy2.npz,10833–13533,—,DEAF,FP
continuous_0546_S5_strategy2.npz,12822–17021,FIVE,FIVE,TP
continuous_0546_S5_strategy2.npz,17021–21267,UNDERSTAND,UNDERSTAND,TP
continuous_0546_S5_strategy2.npz,21267–25513,BLUE,BLUE,TP
continuous_0546_S5_strategy2.npz,24400–27100,—,SUGAR,FP
continuous_0546_S5_strategy2.npz,25513–29726,COFFEE,COFFEE,TP
continuous_0547_S5_strategy2.npz,0–4246,YES,YES,TP
continuous_0547_S5_strategy2.npz,4246–8492,MILK,MILK,TP
continuous_0547_S5_strategy2.npz,8492–12657,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0547_S5_strategy2.npz,12657–16623,GRANDFATHER,GRANDFATHER,TP
continuous_0547_S5_strategy2.npz,16623–20869,LONGANISA,LONGANISA,TP
continuous_0548_S5_strategy2.npz,0–4246,HARD OF HEARING,HARD OF HEARING,TP
continuous_0548_S5_strategy2.npz,4246–8426,RED,RED,TP
continuous_0548_S5_strategy2.npz,8426–12672,JUICE,JUICE,TP
continuous_0548_S5_strategy2.npz,12672–16885,YES,YES,TP
continuous_0548_S5_strategy2.npz,16885–21130,SATURDAY,SATURDAY,TP
continuous_0549_S5_strategy2.npz,0–4279,UNCLE,UNCLE,TP
continuous_0549_S5_strategy2.npz,2566–5166,—,IM FINE,FP
continuous_0549_S5_strategy2.npz,4279–8778,IM FINE,—,FN
continuous_0549_S5_strategy2.npz,5166–7733,—,THREE,FP
continuous_0549_S5_strategy2.npz,7733–10333,—,SIX,FP
continuous_0549_S5_strategy2.npz,8778–13057,SIX,—,FN
continuous_0549_S5_strategy2.npz,10333–12933,—,JUNE,FP
continuous_0549_S5_strategy2.npz,12933–15500,—,APRIL,FP
continuous_0549_S5_strategy2.npz,13057–17269,NOVEMBER,NOVEMBER,TP
continuous_0549_S5_strategy2.npz,17269–21514,RICE,RICE,TP
continuous_0549_S5_strategy2.npz,18100–20666,—,JANUARY,FP
continuous_0549_S5_strategy2.npz,21514–25760,MONDAY,MONDAY,TP
continuous_0550_S5_strategy2.npz,0–4279,BLACK,BLACK,TP
continuous_0550_S5_strategy2.npz,2300–4633,—,GRANDFATHER,FP
continuous_0550_S5_strategy2.npz,4279–8525,SON,SON,TP
continuous_0550_S5_strategy2.npz,6966–9300,—,GRANDMOTHER,FP
continuous_0550_S5_strategy2.npz,8525–12770,SATURDAY,SATURDAY,TP
continuous_0550_S5_strategy2.npz,9300–11633,—,SPAGHETTI,FP
continuous_0550_S5_strategy2.npz,12770–17016,MEAT,MEAT,TP
continuous_0550_S5_strategy2.npz,16266–18600,—,SLOW,FP
continuous_0550_S5_strategy2.npz,17016–21248,GOOD AFTERNOON,GOOD AFTERNOON,TP
continuous_0550_S5_strategy2.npz,21248–25493,JULY,JULY,TP
continuous_0551_S5_strategy2.npz,0–4232,DAUGHTER,DAUGHTER,TP
continuous_0551_S5_strategy2.npz,2966–5933,—,GRAY,FP
continuous_0551_S5_strategy2.npz,4232–8478,GRAY,—,FN
continuous_0551_S5_strategy2.npz,5933–8933,—,THANK YOU,FP
continuous_0551_S5_strategy2.npz,8478–12777,THANK YOU,—,FN
continuous_0551_S5_strategy2.npz,8933–11900,—,TOMORROW,FP
continuous_0551_S5_strategy2.npz,11900–14900,—,ONE,FP
continuous_0551_S5_strategy2.npz,12777–16990,TOMORROW,—,FN
continuous_0551_S5_strategy2.npz,14900–17866,—,FAST,FP
continuous_0551_S5_strategy2.npz,16990–21236,FAST,—,FN
continuous_0551_S5_strategy2.npz,17866–20833,—,UNDERSTAND,FP
continuous_0551_S5_strategy2.npz,21236–25449,DECEMBER,DECEMBER,TP
continuous_0551_S5_strategy2.npz,23833–26800,—,AUGUST,FP
continuous_0551_S5_strategy2.npz,25449–29695,SEVEN,SEVEN,TP
continuous_0552_S5_strategy2.npz,0–4246,RICE,RICE,TP
continuous_0552_S5_strategy2.npz,4246–8491,GIRL,GIRL,TP
continuous_0552_S5_strategy2.npz,6366–8500,—,AUNTIE,FP
continuous_0552_S5_strategy2.npz,8491–12690,IM FINE,IM FINE,TP
continuous_0552_S5_strategy2.npz,12690–16936,APRIL,APRIL,TP
continuous_0552_S5_strategy2.npz,14900–17033,—,MILK,FP
continuous_0552_S5_strategy2.npz,16936–21214,GREEN,GREEN,TP
continuous_0552_S5_strategy2.npz,19166–23433,—,DEAF BLIND,FP
continuous_0552_S5_strategy2.npz,21214–25460,TOMORROW,TOMORROW,TP
continuous_0553_S5_strategy2.npz,0–4279,DARK,DARK,TP
continuous_0553_S5_strategy2.npz,4279–8525,COFFEE,COFFEE,TP
continuous_0553_S5_strategy2.npz,7700–10266,—,WEDNESDAY,FP
continuous_0553_S5_strategy2.npz,8525–12687,WEDNESDAY,—,FN
continuous_0553_S5_strategy2.npz,10266–12833,—,NO,FP
continuous_0553_S5_strategy2.npz,12687–17186,HOW ARE YOU,HOW ARE YOU,TP
continuous_0553_S5_strategy2.npz,15400–23100,—,TEN,FP
continuous_0553_S5_strategy2.npz,17186–21418,AUNTIE,—,FN
continuous_0553_S5_strategy2.npz,21418–25631,TEN,TEN,TP
continuous_0554_S5_strategy2.npz,0–4279,TODAY,TODAY,TP
continuous_0554_S5_strategy2.npz,2933–5900,—,APRIL,FP
continuous_0554_S5_strategy2.npz,4279–8492,APRIL,—,FN
continuous_0554_S5_strategy2.npz,5900–8833,—,SPAGHETTI,FP
continuous_0554_S5_strategy2.npz,8492–12738,SPAGHETTI,—,FN
continuous_0554_S5_strategy2.npz,8833–11800,—,DON’T KNOW,FP
continuous_0554_S5_strategy2.npz,12738–16804,HELLO,HELLO,TP
continuous_0554_S5_strategy2.npz,14766–17700,—,THREE,FP
continuous_0554_S5_strategy2.npz,16804–21050,NO,NO,TP
continuous_0554_S5_strategy2.npz,21050–25296,JUICE,—,FN
continuous_0554_S5_strategy2.npz,23600–26566,—,JUICE,FP
continuous_0554_S5_strategy2.npz,25296–29428,COUSIN,COUSIN,TP
continuous_0555_S5_strategy2.npz,0–4279,YES,YES,TP
continuous_0555_S5_strategy2.npz,2733–5466,—,TUESDAY,FP
continuous_0555_S5_strategy2.npz,4279–7434,TUESDAY,—,FN
continuous_0555_S5_strategy2.npz,5466–8200,—,FISH,FP
continuous_0555_S5_strategy2.npz,7434–11647,WHITE,WHITE,TP
continuous_0555_S5_strategy2.npz,11647–15892,HOT,HOT,TP
continuous_0555_S5_strategy2.npz,15892–20324,GOOD MORNING,GOOD MORNING,TP
continuous_0555_S5_strategy2.npz,20324–24570,GIRL,GIRL,TP
continuous_0556_S5_strategy2.npz,0–4246,BOY,BOY,TP
continuous_0556_S5_strategy2.npz,2766–5533,—,WEELCHAIR PERSON,FP
continuous_0556_S5_strategy2.npz,4246–8492,SUNDAY,SUNDAY,TP
continuous_0556_S5_strategy2.npz,8492–12324,YOURE WELCOME,YOURE WELCOME,TP
continuous_0556_S5_strategy2.npz,11066–13833,—,DARK,FP
continuous_0556_S5_strategy2.npz,12324–16323,DARK,—,FN
continuous_0556_S5_strategy2.npz,13833–16600,—,JUNE,FP
continuous_0556_S5_strategy2.npz,16323–20569,JANUARY,JANUARY,TP
continuous_0556_S5_strategy2.npz,20569–24815,SEVEN,SEVEN,TP
continuous_0557_S5_strategy2.npz,0–4279,COUSIN,COUSIN,TP
continuous_0557_S5_strategy2.npz,4279–8525,CORRECT,CORRECT,TP
continuous_0557_S5_strategy2.npz,8525–12771,MAN,MAN,TP
continuous_0557_S5_strategy2.npz,12771–17017,OCTOBER,OCTOBER,TP
continuous_0557_S5_strategy2.npz,17017–21230,VIOLET,—,FN
continuous_0557_S5_strategy2.npz,19200–22400,—,VIOLET,FP
continuous_0557_S5_strategy2.npz,21230–25476,COFFEE,COFFEE,TP
continuous_0558_S5_strategy2.npz,0–4245,FOUR,FOUR,TP
continuous_0558_S5_strategy2.npz,2666–5366,—,IM FINE,FP
continuous_0558_S5_strategy2.npz,4245–8744,IM FINE,—,FN
continuous_0558_S5_strategy2.npz,5366–8066,—,GRANDMOTHER,FP
continuous_0558_S5_strategy2.npz,8744–12990,MAN,MAN,TP
continuous_0558_S5_strategy2.npz,12990–17253,SEPTEMBER,SEPTEMBER,TP
continuous_0558_S5_strategy2.npz,17253–21498,YELLOW,YELLOW,TP
continuous_0559_S5_strategy2.npz,0–4246,JANUARY,JANUARY,TP
continuous_0559_S5_strategy2.npz,4246–8525,CRAB,CRAB,TP
continuous_0559_S5_strategy2.npz,8525–12590,LIGHT,LIGHT,TP
continuous_0559_S5_strategy2.npz,12590–16869,DON'T UNDERSTAND,DON’T UNDERSTAND,TP
continuous_0559_S5_strategy2.npz,14566–18200,—,NO SUGAR,FP
continuous_0559_S5_strategy2.npz,16869–21147,TODAY,TODAY,TP
continuous_0559_S5_strategy2.npz,21147–25393,GIRL,GIRL,TP
continuous_0560_S5_strategy2.npz,0–4246,BLIND,BLIND,TP
continuous_0560_S5_strategy2.npz,2800–5600,—,AUGUST,FP
continuous_0560_S5_strategy2.npz,4246–8946,AUGUST,—,FN
continuous_0560_S5_strategy2.npz,5600–8400,—,SLOW,FP
continuous_0560_S5_strategy2.npz,8400–14000,—,THANK YOU,FP
continuous_0560_S5_strategy2.npz,8946–13192,SLOW,—,FN
continuous_0560_S5_strategy2.npz,13192–17457,THANK YOU,—,FN
continuous_0560_S5_strategy2.npz,14000–16833,—,WEDNESDAY,FP
continuous_0560_S5_strategy2.npz,16833–19633,—,SIX,FP
continuous_0560_S5_strategy2.npz,17457–25278,WEDNESDAY,—,FN
continuous_0560_S5_strategy2.npz,19633–25233,—,RED,FP
continuous_0560_S5_strategy2.npz,25278–29477,SEVEN,SEVEN,TP
continuous_0560_S5_strategy2.npz,28033–30833,—,SIX,FP
continuous_0560_S5_strategy2.npz,29477–33723,UNCLE,UNCLE,TP
continuous_0561_S5_strategy2.npz,0–4246,TEA,TEA,TP
continuous_0561_S5_strategy2.npz,2500–5033,—,FEBRUARY,FP
continuous_0561_S5_strategy2.npz,4246–8492,PINK,PINK,TP
continuous_0561_S5_strategy2.npz,7533–10066,—,WRONG,FP
continuous_0561_S5_strategy2.npz,8492–12792,WRONG,—,FN
continuous_0561_S5_strategy2.npz,10066–12600,—,JULY,FP
continuous_0561_S5_strategy2.npz,12792–16988,SEPTEMBER,SEPTEMBER,TP
continuous_0561_S5_strategy2.npz,16988–21150,DEAF,DEAF,TP
continuous_0561_S5_strategy2.npz,21150–25149,SON,SON,TP
continuous_0562_S5_strategy2.npz,0–4265,JUICE,JUICE,TP
continuous_0562_S5_strategy2.npz,4265–8544,MARRIED,MARRIED,TP
continuous_0562_S5_strategy2.npz,8544–12776,HELLO,HELLO,TP
continuous_0562_S5_strategy2.npz,12776–17022,KNOW,KNOW,TP
continuous_0562_S5_strategy2.npz,15233–18266,—,THANK YOU,FP
continuous_0562_S5_strategy2.npz,17022–21268,TODAY,TODAY,TP
continuous_0563_S5_strategy2.npz,0–4246,MOTHER,MOTHER,TP
continuous_0563_S5_strategy2.npz,2833–5666,—,TODAY,FP
continuous_0563_S5_strategy2.npz,4246–8241,TODAY,—,FN
continuous_0563_S5_strategy2.npz,5666–8500,—,SPAGHETTI,FP
continuous_0563_S5_strategy2.npz,8241–12487,CRAB,CRAB,TP
continuous_0563_S5_strategy2.npz,12487–16733,NOVEMBER,NOVEMBER,TP
continuous_0563_S5_strategy2.npz,16733–21232,THANK YOU,THANK YOU,TP
continuous_0563_S5_strategy2.npz,21232–25478,GREEN,GREEN,TP
continuous_0564_S5_strategy2.npz,0–4245,GRANDFATHER,GRANDFATHER,TP
continuous_0564_S5_strategy2.npz,2333–4700,—,GRANDMOTHER,FP
continuous_0564_S5_strategy2.npz,4245–8491,MARRIED,MARRIED,TP
continuous_0564_S5_strategy2.npz,7033–9400,—,SHRIMP,FP
continuous_0564_S5_strategy2.npz,8491–12737,COLD,COLD,TP
continuous_0564_S5_strategy2.npz,12737–17002,EIGHT,EIGHT,TP
continuous_0564_S5_strategy2.npz,17002–21101,WHITE,—,FN
continuous_0564_S5_strategy2.npz,18800–21166,—,WHITE,FP
continuous_0565_S5_strategy2.npz,0–4246,DARK,DARK,TP
continuous_0565_S5_strategy2.npz,4246–8492,NINE,NINE,TP
continuous_0565_S5_strategy2.npz,8492–12738,WEDNESDAY,WEDNESDAY,TP
continuous_0565_S5_strategy2.npz,12738–17017,JANUARY,JANUARY,TP
continuous_0565_S5_strategy2.npz,17017–21017,NO,NO,TP
continuous_0565_S5_strategy2.npz,21017–25263,GRANDFATHER,GRANDFATHER,TP
continuous_0566_S5_strategy2.npz,0–4246,GREEN,GREEN,TP
continuous_0566_S5_strategy2.npz,4246–8492,HOT,HOT,TP
continuous_0566_S5_strategy2.npz,6633–9933,—,DEAF,FP
continuous_0566_S5_strategy2.npz,8492–13757,HOW ARE YOU,HOW ARE YOU,TP
continuous_0566_S5_strategy2.npz,13757–17956,TEN,TEN,TP
continuous_0566_S5_strategy2.npz,17956–22202,DEAF BLIND,DEAF BLIND,TP
continuous_0566_S5_strategy2.npz,22202–26468,SPAGHETTI,SPAGHETTI,TP
continuous_0567_S5_strategy2.npz,0–4246,JUNE,JUNE,TP
continuous_0567_S5_strategy2.npz,4246–8491,SON,SON,TP
continuous_0567_S5_strategy2.npz,6433–8600,—,GRANDMOTHER,FP
continuous_0567_S5_strategy2.npz,8491–12737,TEN,TEN,TP
continuous_0567_S5_strategy2.npz,8600–10733,—,HARD OF HEARING,FP
continuous_0567_S5_strategy2.npz,12737–17136,BOY,BOY,TP
continuous_0567_S5_strategy2.npz,17136–21415,WINE,WINE,TP
continuous_0568_S5_strategy2.npz,0–4246,DON'T KNOW,DON’T KNOW,TP
continuous_0568_S5_strategy2.npz,4246–8492,GRAY,GRAY,TP
continuous_0568_S5_strategy2.npz,7633–10166,—,SON,FP
continuous_0568_S5_strategy2.npz,8492–11924,SON,—,FN
continuous_0568_S5_strategy2.npz,10166–12700,—,DON’T KNOW,FP
continuous_0568_S5_strategy2.npz,11924–16123,NINE,NINE,TP
continuous_0568_S5_strategy2.npz,15266–17800,—,EIGHT,FP
continuous_0568_S5_strategy2.npz,16123–20322,SUGAR,SUGAR,TP
continuous_0569_S5_strategy2.npz,0–4246,TUESDAY,TUESDAY,TP
continuous_0569_S5_strategy2.npz,4246–8346,WINE,WINE,TP
continuous_0569_S5_strategy2.npz,8346–12546,WRONG,WRONG,TP
continuous_0569_S5_strategy2.npz,12546–16792,PINK,PINK,TP
continuous_0569_S5_strategy2.npz,16792–21324,YOURE WELCOME,YOURE WELCOME,TP
continuous_0569_S5_strategy2.npz,21324–25603,JULY,JULY,TP
continuous_0569_S5_strategy2.npz,25603–29816,BREAD,BREAD,TP
continuous_0570_S5_strategy2.npz,0–4032,BLUE,BLUE,TP
continuous_0570_S5_strategy2.npz,2533–5100,—,FEBRUARY,FP
continuous_0570_S5_strategy2.npz,4032–8311,SEPTEMBER,SEPTEMBER,TP
continuous_0570_S5_strategy2.npz,8311–12556,MARRIED,MARRIED,TP
continuous_0570_S5_strategy2.npz,12556–16921,GOOD MORNING,GOOD MORNING,TP
continuous_0570_S5_strategy2.npz,12733–15300,—,SUGAR,FP
continuous_0570_S5_strategy2.npz,16921–21167,COFFEE,COFFEE,TP
continuous_0570_S5_strategy2.npz,17833–20400,—,JULY,FP
continuous_0570_S5_strategy2.npz,21167–25413,SON,SON,TP
continuous_0571_S5_strategy2.npz,0–4246,HOT,HOT,TP
continuous_0571_S5_strategy2.npz,4246–8379,UNDERSTAND,UNDERSTAND,TP
continuous_0571_S5_strategy2.npz,8379–12411,ONE,ONE,TP
continuous_0571_S5_strategy2.npz,12411–16543,COUSIN,COUSIN,TP
continuous_0571_S5_strategy2.npz,16543–20789,MAY,MAY,TP
continuous_0571_S5_strategy2.npz,20433–23366,—,HOT,FP
continuous_0571_S5_strategy2.npz,20789–24884,WEELCHAIR PERSON,WEELCHAIR PERSON,TP
continuous_0571_S5_strategy2.npz,24884–29163,GREEN,GREEN,TP
continuous_0572_S5_strategy2.npz,0–4246,WEDNESDAY,WEDNESDAY,TP
continuous_0572_S5_strategy2.npz,2666–5333,—,SPAGHETTI,FP
continuous_0572_S5_strategy2.npz,4246–8492,CRAB,CRAB,TP
continuous_0572_S5_strategy2.npz,8492–12738,FEBRUARY,FEBRUARY,TP
continuous_0572_S5_strategy2.npz,10666–13333,—,HOT,FP
continuous_0572_S5_strategy2.npz,12738–16984,NO,NO,TP
continuous_0572_S5_strategy2.npz,16000–18666,—,MONDAY,FP
continuous_0572_S5_strategy2.npz,16984–21230,ORANGE,ORANGE,TP
continuous_0573_S5_strategy2.npz,0–4279,SEPTEMBER,SEPTEMBER,TP
continuous_0573_S5_strategy2.npz,2933–5866,—,MOTHER,FP
continuous_0573_S5_strategy2.npz,4279–8491,MOTHER,—,FN
continuous_0573_S5_strategy2.npz,8491–12737,MARRIED,MARRIED,TP
continuous_0573_S5_strategy2.npz,11766–14733,—,HOW ARE YOU,FP
continuous_0573_S5_strategy2.npz,12737–17902,HOW ARE YOU,—,FN
continuous_0573_S5_strategy2.npz,14733–17666,—,NICE TO MEET YOU,FP
continuous_0573_S5_strategy2.npz,17902–22148,YES,YES,TP
